Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR17858506,2022-07-10 14:55:28,2022-02-02 10:41:35,7693,4625452,7693,601,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR017/17858/SRR17858506/SRR17858506.lite.1,SRX14019314,MFC_38,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856050,SAMN25597045,simple,1759406,microbial fuel cell metagenome,Anode4t3,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,56BEC08F55AEA01CB6C0D9AD0522BDCF,32EABB4A196D16960A0224FD102E166C
SRR17858505,2022-07-10 14:55:28,2022-02-02 10:41:56,22971,13811568,22971,601,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17858/SRR17858505/SRR17858505.lite.1,SRX14019315,MFC_39,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856051,SAMN25597046,simple,1759406,microbial fuel cell metagenome,Anode4t5,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,5E9C2A6BDF78B1B68A7A69B18129059D,2797451ED06BDC925DB876B9176FEC17
SRR17858504,2022-07-10 14:55:28,2022-02-02 10:41:54,26007,15636708,26007,601,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR017/17858/SRR17858504/SRR17858504.lite.1,SRX14019316,MFC_20,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856052,SAMN25597027,simple,1759406,microbial fuel cell metagenome,Anode5t0,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,0CB6F88EB468984F50977B3788819348,2531146821DE4C74E958861905FCCE1F
SRR17858503,2022-07-10 14:55:28,2022-02-02 10:41:33,4022,2415071,4022,600,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17858/SRR17858503/SRR17858503.lite.1,SRX14019317,MFC_21,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856054,SAMN25597028,simple,1759406,microbial fuel cell metagenome,Anode5t1,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,3A51BD88C4B5AA0B1AB2B207ECA25A1A,58B4E5EC6BE589231F7BB28D339C7793
SRR17858501,2022-07-10 14:55:28,2022-02-02 10:41:45,20673,12428783,20673,601,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR017/17858/SRR17858501/SRR17858501.lite.1,SRX14019319,MFC_22,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856055,SAMN25597029,simple,1759406,microbial fuel cell metagenome,Anode5t3,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,DF258C84C899C57C1E227E9088938F4F,139C8AA465EEF81251A3BC831D0579DC
SRR17858500,2022-07-10 14:55:28,2022-02-02 10:41:50,41533,24972125,41533,601,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR017/17858/SRR17858500/SRR17858500.lite.1,SRX14019320,MFC_23,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856057,SAMN25597030,simple,1759406,microbial fuel cell metagenome,Anode5t5,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,A37CFEB236E4D37D27CE4434CE46DB3F,53FFB70A11A0178FFD4A6DF27684034D
SRR17858499,2022-07-10 14:55:27,2022-02-02 10:41:51,30079,18085106,30079,601,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR017/17858/SRR17858499/SRR17858499.lite.1,SRX14019321,MFC_40,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856056,SAMN25597047,simple,1759406,microbial fuel cell metagenome,Anode6t0,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,D4AC9F5FBDC179F264E1895CA514F4E4,9D805CEC96197F25AC1A134F948ADA6D
SRR17858498,2022-07-10 14:55:28,2022-02-02 10:41:58,34916,20990841,34916,601,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17858/SRR17858498/SRR17858498.lite.1,SRX14019322,MFC_41,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856059,SAMN25597048,simple,1759406,microbial fuel cell metagenome,Anode6t1,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,D9F2C53FBE5E2B9E4484C7EEEDB5A752,12A71141A15BA23FCBB71500C9EFB39B
SRR17858497,2022-07-10 14:55:29,2022-02-02 10:41:30,1374,826065,1374,601,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR017/17858/SRR17858497/SRR17858497.lite.1,SRX14019323,MFC_24,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856058,SAMN25597031,simple,1759406,microbial fuel cell metagenome,Anode6t3,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,D7F614DAEECFA82063B5B0CE1F1131D3,A27891B0C9FAF24E9B4BF390DF33126C
SRR17858496,2022-07-10 14:55:29,2022-02-02 10:41:51,18433,11082038,18433,601,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR017/17858/SRR17858496/SRR17858496.lite.1,SRX14019324,MFC_25,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856060,SAMN25597032,simple,1759406,microbial fuel cell metagenome,Anode6t5,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,0AB3C41012AC065F0B53E75A2C66674A,054E1E195621A5807B93E0DE94B53157
SRR17858495,2022-07-10 14:55:29,2022-02-02 10:41:58,30060,18071983,30060,601,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR017/17858/SRR17858495/SRR17858495.lite.1,SRX14019325,MFC_42,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856061,SAMN25597049,simple,1759406,microbial fuel cell metagenome,Anode7t0,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,5D73F9E07449E6E9F5014BFE4DC45424,45CE3387D53A6AF380028881FEC18589
SRR17858494,2022-07-10 14:55:29,2022-02-02 10:41:38,8910,5356623,8910,601,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR017/17858/SRR17858494/SRR17858494.lite.1,SRX14019326,MFC_43,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856062,SAMN25597050,simple,1759406,microbial fuel cell metagenome,Anode7t1,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,B4E422EA836EA8DB319FAFE2708A9B1F,F1E509D574062DE90EE31EF7D3A5BAC8
SRR17858493,2022-07-10 14:55:29,2022-02-02 10:41:52,33733,20280288,33733,601,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17858/SRR17858493/SRR17858493.lite.1,SRX14019327,MFC_26,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856063,SAMN25597033,simple,1759406,microbial fuel cell metagenome,Anode7t3,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,8B6D9EDDBCCD6D794383AF3A099F6AF9,EC215A42CBAB164B289D76B04AB5B2F0
SRR17858492,2022-07-10 14:55:29,2022-02-02 10:42:01,32275,19404813,32275,601,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR017/17858/SRR17858492/SRR17858492.lite.1,SRX14019328,MFC_27,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856064,SAMN25597034,simple,1759406,microbial fuel cell metagenome,Anode8t0,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,7AE55E567FD64DD758462C1EBAEDB097,AB1996BC554E0D17794B16341CF53CBE
SRR17858490,2022-07-10 14:55:29,2022-02-02 10:41:55,32321,19431914,32321,601,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17858/SRR17858490/SRR17858490.lite.1,SRX14019330,MFC_28,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856066,SAMN25597035,simple,1759406,microbial fuel cell metagenome,Anode8t1,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,2F59B011D0EC55E090881F1E4D7272D6,68ED910DA59030B9350F122921B9FB07
SRR17858489,2022-07-10 14:55:29,2022-02-02 10:41:36,10151,6102554,10151,601,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17858/SRR17858489/SRR17858489.lite.1,SRX14019331,MFC_44,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856068,SAMN25597051,simple,1759406,microbial fuel cell metagenome,Anode8t3,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,AF576EC29CCD6C91AB32C53414A92C68,362EBF8D0D2F5E8D6E47F36FBA2FDF0E
SRR17858488,2022-07-10 14:55:28,2022-02-02 10:41:35,4925,2960989,4925,601,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17858/SRR17858488/SRR17858488.lite.1,SRX14019332,MFC_45,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856067,SAMN25597052,simple,1759406,microbial fuel cell metagenome,Anode9t0,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,A230CB36351236F7BFA8FACA6BDB7941,8C70E0E877BB4CB20C2464380D2FE00D
SRR17858487,2022-07-10 14:55:28,2022-02-02 10:41:44,15969,9600088,15969,601,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR017/17858/SRR17858487/SRR17858487.lite.1,SRX14019333,MFC_29,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856069,SAMN25597036,simple,1759406,microbial fuel cell metagenome,Anode9t1,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,2F99FC736FC8E5709F0CC41C7BBD5107,FE2C3813134A0EAB800B2CBAA30E2588
SRR17858486,2022-07-10 14:55:28,2022-02-02 10:41:57,35247,21189761,35247,601,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17858/SRR17858486/SRR17858486.lite.1,SRX14019334,MFC_30,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP357801,PRJNA802796,,802796,SRS11856071,SAMN25597037,simple,1759406,microbial fuel cell metagenome,Anode9t3,,,,,,,no,,,,,HES-SO VALAIS-WALLIS,SRA1365946,,public,B492E9B379D6D382184461B6E99FAE53,5D7F757EA17F5644848C9786BC608058
SRR18332325,2022-03-18 08:50:38,2022-03-18 08:30:52,32668,16366933,32668,501,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18332/SRR18332325/SRR18332325.lite.1,SRX14468799,MK11R1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP364174,PRJNA816182,,816182,SRS12271286,SAMN26663965,simple,1759406,microbial fuel cell metagenome,MK11R1,,,,,,,no,,,,,NEWCASTLE UNIVERSITY,SRA1385535,,public,4C0837D0065CDA4FEC5B8749F94DBEEA,3898DB84AA0BE6B5DA04F6F9D1029A7D
SRR18332324,2022-03-18 08:50:38,2022-03-18 08:30:40,26683,13369392,26683,501,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18332/SRR18332324/SRR18332324.lite.1,SRX14468800,MK12R1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP364174,PRJNA816182,,816182,SRS12271290,SAMN26663967,simple,1759406,microbial fuel cell metagenome,MK12R1,,,,,,,no,,,,,NEWCASTLE UNIVERSITY,SRA1385535,,public,B1DFFA07A9B23991BF973704D0492823,A711E10FBF45204CD075529CC5C2914D
SRR18332323,2022-03-18 08:50:38,2022-03-18 08:31:48,46896,23497369,46896,501,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18332/SRR18332323/SRR18332323.lite.1,SRX14468801,MK13R1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP364174,PRJNA816182,,816182,SRS12271288,SAMN26663969,simple,1759406,microbial fuel cell metagenome,MK13R1,,,,,,,no,,,,,NEWCASTLE UNIVERSITY,SRA1385535,,public,9EAEB70B9C3FD266E3E9F8EE913871DF,8F07DF774399ECF8D01CE8178664073F
SRR15879221,2021-09-14 02:10:39,2021-09-13 17:03:09,121401,73083402,121401,602,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR015/15879/SRR15879221/SRR15879221.lite.1,SRX12170083,16S MFC Wastewater T0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP336848,PRJNA762657,,762657,SRS10148412,SAMN21400270,simple,1759406,microbial fuel cell metagenome,1AM,,,,,,,no,,,,,UNIVERSITY OF MILAN,SRA1293848,,public,66ED482F3AE5B57A0F5B014397A86FEE,3D01EE563D104BA59565D3BFB7A98392
SRR14312042,2021-04-24 08:48:03,2021-04-24 08:11:41,63007,26606080,0,422,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14312/SRR14312042/SRR14312042.lite.1,SRX10667230,DFE0000001,RNA-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP316093,PRJNA722616,,722616,SRS8761702,SAMN18838340,simple,1759406,microbial fuel cell metagenome,DF_effluent,,,,,,,no,,,,,GACHON UNIVERSITY,SRA1223079,,public,152C4FC6A84089B14D0816C6BAF0B5ED,8A6E29BB4AE51A80E767CC7E060C1380
SRR14311927,2021-04-24 08:47:58,2021-04-24 08:09:37,63007,26606080,0,422,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14311/SRR14311927/SRR14311927.lite.1,SRX10667117,DFMA00001,RNA-Seq,PCR,OTHER,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP316087,PRJNA723966,,723966,SRS8761620,SAMN18838230,simple,1759406,microbial fuel cell metagenome,Dark_fermentation_effluent,,,,,,,no,,,,,GACHON UNIVERSITY,SRA1223073,,public,152C4FC6A84089B14D0816C6BAF0B5ED,8A6E29BB4AE51A80E767CC7E060C1380
SRR13370492,2021-01-06 15:34:30,2021-01-06 14:28:45,80608,48364800,80608,600,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370492/SRR13370492.lite.1,SRX9794546,85,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980163,SAMN17205074,simple,1759406,microbial fuel cell metagenome,G0-C1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,8FC5C5B0A163188FC1255DBA5FC3744F,B26F24A63D1A1AD4353BC23CC32C6F02
SRR13370491,2021-01-06 15:34:30,2021-01-06 14:28:44,72438,43462800,72438,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370491/SRR13370491.lite.1,SRX9794547,86,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980164,SAMN17205075,simple,1759406,microbial fuel cell metagenome,G0-C2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,7866578AE7730F6D61281B533E931BDD,2DA55925025EBF92C2A6FC4CBF60B518
SRR13370490,2021-01-06 15:34:30,2021-01-06 14:28:44,74236,44541600,74236,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370490/SRR13370490.lite.1,SRX9794548,87,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980165,SAMN17205076,simple,1759406,microbial fuel cell metagenome,G0-C3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,EBC01A6528A2F9ADE597EA48C366D7B7,4196FB8CA76E49C90245F18A8E460A2C
SRR13370489,2021-01-06 15:34:30,2021-01-06 14:28:44,106033,63619800,106033,600,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370489/SRR13370489.lite.1,SRX9794549,88,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980166,SAMN17205077,simple,1759406,microbial fuel cell metagenome,G0-E1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,BEB8ACF2671934B48B96483E9E43B5D4,24B5575167B22D22CA6E8071AA37AAF3
SRR13370488,2021-01-06 15:34:30,2021-01-06 14:28:47,98350,59010000,98350,600,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370488/SRR13370488.lite.1,SRX9794550,89,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980167,SAMN17205078,simple,1759406,microbial fuel cell metagenome,G0-E2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,0604068A4FEB3D7AC1A7515E117385FA,E6EDA87C746C0BDBE10A8BDF61139025
SRR13370487,2021-01-06 15:34:30,2021-01-06 14:28:47,106841,64104600,106841,600,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370487/SRR13370487.lite.1,SRX9794551,90,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980168,SAMN17205079,simple,1759406,microbial fuel cell metagenome,G0-E3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,FC7EB0FD209C69DBA14FEEA13CDDEDAB,F7438AFBC9F0B5D03DBAC7C6940A79C9
SRR13370485,2021-01-06 15:34:30,2021-01-06 14:28:43,69909,41945400,69909,600,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370485/SRR13370485.lite.1,SRX9794553,91,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980171,SAMN17205080,simple,1759406,microbial fuel cell metagenome,G1-C1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,910675D11CD6798B366A4FCF21B9C237,09C632E37D44288D8EEAE26FD8E98BCE
SRR13370484,2021-01-06 15:34:30,2021-01-06 14:28:43,79933,47959800,79933,600,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370484/SRR13370484.lite.1,SRX9794554,92,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980170,SAMN17205081,simple,1759406,microbial fuel cell metagenome,G1-C2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,2BE621CC8B7DCC2E66997827B01D281A,63A13D0AAC1B965A4A3B1F8D581319F3
SRR13370497,2021-01-06 15:34:30,2021-01-06 14:28:48,68017,40810200,68017,600,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370497/SRR13370497.lite.1,SRX9794541,9,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980158,SAMN17204998,simple,1759406,microbial fuel cell metagenome,G1-C3-DNA1,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,4AEC85E4D7190010B0E20A5AFD7E82EA,EB9C536CA15B808220D862D23DA5ECF1
SRR13370483,2021-01-06 15:34:30,2021-01-06 14:28:39,80861,48516600,80861,600,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370483/SRR13370483.lite.1,SRX9794555,93,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980172,SAMN17205082,simple,1759406,microbial fuel cell metagenome,G1-C3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,9DD720A6FD2EDD6085A05EDD96247AAB,A6C054E0F86B9CD410B7CD1576D57892
SRR13370486,2021-01-06 15:34:30,2021-01-06 14:28:40,77843,46705800,77843,600,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370486/SRR13370486.lite.1,SRX9794552,10,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980169,SAMN17204999,simple,1759406,microbial fuel cell metagenome,G1-E1-DNA1,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,CF5A658765BAE2CD93155CC7350285CA,DCE43342C81E4E0417C81919EC0AD493
SRR13370482,2021-01-06 15:34:30,2021-01-06 14:28:37,58935,35361000,58935,600,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370482/SRR13370482.lite.1,SRX9794556,94,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980173,SAMN17205083,simple,1759406,microbial fuel cell metagenome,G1-E1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,C70AA778FB9195512F4AE895C2731449,1CA5FEDCE29AE09542FBC75E6DDA5CFA
SRR13370481,2021-01-06 15:34:30,2021-01-06 14:28:43,71450,42870000,71450,600,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370481/SRR13370481.lite.1,SRX9794557,95,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980174,SAMN17205084,simple,1759406,microbial fuel cell metagenome,G1-E2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,9109E1028EB0ABD01EEACFCD5948DEC3,B68C808F4DF2EE1339D68834C163F8BF
SRR13370480,2021-01-06 15:34:30,2021-01-06 14:28:42,79872,47923200,79872,600,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370480/SRR13370480.lite.1,SRX9794558,96,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980175,SAMN17205085,simple,1759406,microbial fuel cell metagenome,G1-E3-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,52BDE6DFE69CEF2C9B58E57FE1983F88,17A463765B845B4A1C55173009C46326
SRR13370475,2021-01-06 15:34:30,2021-01-06 14:28:19,93149,55889400,93149,600,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370475/SRR13370475.lite.1,SRX9794562,100,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980179,SAMN17205089,simple,1759406,microbial fuel cell metagenome,G1-EtOH1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,F24F9E95BADEF5BB1169B044C29AF1FC,E278678E9557944B02585C5AC05FD3DC
SRR13370479,2021-01-06 15:34:30,2021-01-06 14:28:41,72494,43496400,72494,600,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370479/SRR13370479.lite.1,SRX9794559,97,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980177,SAMN17205086,simple,1759406,microbial fuel cell metagenome,G1-H1-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,9F64B3C11BEF1CD4768FF8F60EF96016,1C9D877BC5C00768BE22CF00E0789DF7
SRR13370478,2021-01-06 15:34:30,2021-01-06 14:28:45,114377,68626200,114377,600,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13370/SRR13370478/SRR13370478.lite.1,SRX9794560,98,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP300647,PRJNA689312,,689312,SRS7980176,SAMN17205087,simple,1759406,microbial fuel cell metagenome,G1-H2-DNA2,,,,,,,no,,,,,TEMPLE UNIVERSITY,SRA1180953,,public,09F7547EE85F34044F79C551AB7CAA32,CE41EEB6236459480A5AF62D4E7ABE2A
